ID,Address,Name,Gender,Age,Average Dollar,Latitude,Longitude
1853,"1405 Martin RD Roswell, GA 30076",Sebastian Howe,male,42,379,34.0103123495,-84.3195464853
1854,"131 Cedar Knoll CT Roswell, GA 30076",Roscoe Webster,male,64,46,34.0080693835,-84.3287796755
1855,"2735 Cedar Knoll DR Roswell, GA 30076",Valentine Randolph,female,47,281,34.0093272383,-84.3270746326
1856,"2548 Cedar Knoll CIR Roswell, GA 30076",Shayne Bruce,male,62,496,34.0096980194,-84.3274223117
1857,"2611 Cedar Knoll CIR Roswell, GA 30076",Samira Graves,female,28,94,34.009531597,-84.327295394
1858,"9646 Hillside DR Roswell, GA 30076",Zachary Woodward,male,14,589,34.0145200663,-84.3200841248
1859,"2924 Cedar Knoll DR Roswell, GA 30076",Kasi Barber,female,54,739,34.0100115021,-84.3259737893
1860,"1723 Cedar Knoll CIR Roswell, GA 30076",Genna Vaughan,female,15,390,34.0093156438,-84.329099949
1861,"1442 Martin RD Roswell, GA 30076",Audrie Cortez,female,61,212,34.0102827637,-84.3190126117
1862,"1098 Cedar Knoll DR Roswell, GA 30076",Damon Bradford,male,46,498,34.0076569169,-84.3288621307
1863,"1737 Cedar Knoll CIR Roswell, GA 30076",Dwain White,male,20,76,34.0093392325,-84.3291099288
1864,"131 Sweetwood WAY Roswell, GA 30076",Rhett Mooney,male,47,198,34.0107363285,-84.3231227343
1865,"443 Cedar Knoll CT Roswell, GA 30076",Fermin Gallagher,male,33,123,34.0083050933,-84.3284353551
1866,"218 Cedar Knoll CT Roswell, GA 30076",Al Paul,male,20,197,34.0081558846,-84.3286369487
1867,"642 Lake Ridge CT Roswell, GA 30076",Taylor Callahan,male,25,153,34.0085071497,-84.3243674197
1868,"1683 Cedar Knoll CIR Roswell, GA 30076",Darin O'neill,male,31,539,34.0092482476,-84.3290714352
1869,"354 Quail RUN Roswell, GA 30076",Arianne Kidd,female,36,534,34.0088983735,-84.3144405902
1870,"927 Lake Ridge CT Roswell, GA 30076",Temeka Wolf,female,49,424,34.0089256226,-84.323479131
1871,"967 Cedar Knoll DR Roswell, GA 30076",Marybelle Church,female,15,595,34.0074304511,-84.3286427921
1872,"400 Taberwood WAY Roswell, GA 30076",Doyle Delgado,male,54,837,34.0125359648,-84.3247722194
1873,"786 Lake Ridge CT Roswell, GA 30076",Isis Becker,female,25,248,34.0088593231,-84.3240118744
1874,"9220 N Lake DR Roswell, GA 30076",Devora Mitchell,female,37,404,34.0054336043,-84.327463151
1875,"3915 Cedar Knoll CIR Roswell, GA 30076",Tiffaney Yates,female,39,378,34.0096245787,-84.3288459039
1876,"1408 Cedar Knoll DR Roswell, GA 30076",Sharda Sykes,female,5,612,34.0085830623,-84.329226474
1877,"1112 Martin Ridge RD Roswell, GA 30076",Inger Monroe,female,48,452,34.0078120556,-84.3225176488
1878,"9584 Hillside DR Roswell, GA 30076",Lisabeth Baxter,female,54,426,34.0133191092,-84.3207558207
1879,"695 Cedar Knoll CT Roswell, GA 30076",Nida Harrison,female,21,248,34.0080040678,-84.3286358299
1880,"3958 Cedar Knoll CIR Roswell, GA 30076",Joseph Neal,male,11,461,34.0096967647,-84.328633886
1881,"320 Cedar Knoll CT Roswell, GA 30076",Donovan Hurley,male,38,524,34.0082474629,-84.3285612837
1882,"9243 N Lake DR Roswell, GA 30076",Elbert Galloway,male,59,620,34.0058406898,-84.3275331921
1883,"9329 Stonemist TRCE Roswell, GA 30076",Nathanael Osborn,male,15,448,33.9899958209,-84.3160183862
1884,"9326 Stonemist TRCE Roswell, GA 30076",Otto Payne,male,63,136,33.9900199376,-84.3159053655
1885,"788 Lake Ridge CT Roswell, GA 30076",Tinisha Chan,female,50,309,34.0088620617,-84.3240052561
1886,"691 Lake Ridge CT Roswell, GA 30076",Gigi Hines,female,45,49,34.0086102332,-84.3242540772
1887,"1123 Cedar Knoll DR Roswell, GA 30076",Vernon Velez,male,21,177,34.0077251079,-84.3288816855
1888,"1922 Cedar Knoll CIR Roswell, GA 30076",Nakisha Heath,female,56,269,34.0097037343,-84.3289584423
1889,"3030 Cedar Knoll DR Roswell, GA 30076",Dania Salinas,female,60,449,34.0094448587,-84.326586352
1890,"3883 Cedar Knoll CIR Roswell, GA 30076",Ignacio Brooks,male,26,158,34.0095277241,-84.3289702652
1891,"682 Cedar Knoll CT Roswell, GA 30076",Lyndon Molina,male,32,357,34.0080136973,-84.3286199413
1892,"2010 Cedar Knoll CIR Roswell, GA 30076",Jeneva Watts,female,26,500,34.0097933095,-84.3287871542
1893,"1037 Northshore DR Roswell, GA 30076",Horacio Booth,male,23,261,34.0051562055,-84.3270213617
1894,"3843 Cedar Knoll CIR Roswell, GA 30076",Rufina O'connor,female,7,792,34.009372076,-84.3289960863
1895,"1702 Cedar Knoll CIR Roswell, GA 30076",Xuan Vargas,female,25,590,34.0092802608,-84.3290849792
1896,"835 Cedar Knoll DR Roswell, GA 30076",Jorge Barber,male,9,284,34.0075665357,-84.3286333369
1897,"906 Cedar Knoll DR Roswell, GA 30076",Raphael Nichols,male,34,115,34.0073937937,-84.3284830421
1898,"976 Cedar Knoll DR Roswell, GA 30076",German Dejesus,male,13,122,34.0074390219,-84.3286616478
1899,"1041 Cedar Knoll DR Roswell, GA 30076",Cole Hopper,male,56,461,34.0075382725,-84.3287903388
1900,"648 Lake Ridge CT Roswell, GA 30076",Rolland Evans,male,63,631,34.0085206235,-84.3243522617
1901,"3881 Cedar Knoll CIR Roswell, GA 30076",Alyse Paul,female,61,658,34.0095179318,-84.3289755693
1902,"743 Cedar Knoll DR Roswell, GA 30076",Karl Woods,male,30,390,34.0077629789,-84.328770557
1903,"1246 Northshore DR Roswell, GA 30076",Launa Reyes,female,30,400,34.0050232849,-84.3220535149
1904,"303 Cedar Knoll CT Roswell, GA 30076",Leoma Poole,female,58,163,34.0082180454,-84.3285656203
1905,"3741 Cedar Knoll DR Roswell, GA 30076",Phung Aguirre,female,14,360,34.0091723837,-84.3286027376
1906,"9341 N Lake DR Roswell, GA 30076",Eustolia Chang,female,45,63,34.0072604616,-84.3268456806
1907,"244 Cedar Knoll CT Roswell, GA 30076",Deonna Miranda,female,8,567,34.0081817355,-84.3285942947
1908,"1198 Cedar Knoll DR Roswell, GA 30076",Robert Bird,male,68,387,34.007873262,-84.3289016293
1909,"373 Cedar Knoll CT Roswell, GA 30076",Rayna Mcconnell,female,67,589,34.0083362424,-84.3285471596
1910,"719 Lake Ridge CT Roswell, GA 30076",Trevor Hill,male,22,117,34.0086825505,-84.3241978304
1911,"1303 Northshore DR Roswell, GA 30076",Natisha Lott,female,60,884,34.0061012626,-84.3215748269
1912,"2756 Cedar Knoll DR Roswell, GA 30076",Jan Kline,male,69,256,34.0093530223,-84.3270186597
1913,"2009 Cedar Knoll CIR Roswell, GA 30076",Makeda Frost,female,47,483,34.0097925072,-84.3287890708
1914,"1028 Cedar Knoll DR Roswell, GA 30076",Randall Randolph,male,24,138,34.0075193058,-84.3287692648
1915,"928 Lake Ridge CT Roswell, GA 30076",Kenda Gillespie,female,57,733,34.0089253283,-84.3234754529
1916,"327 Cedar Knoll CT Roswell, GA 30076",Yasuko Wilkins,female,26,265,34.0082591885,-84.3285594182
1917,"1611 Cedar Knoll CIR Roswell, GA 30076",Graig Cole,male,69,403,34.0091248054,-84.3289513153
1918,"1828 Cedar Knoll CIR Roswell, GA 30076",Mario Whitfield,male,44,687,34.0095493424,-84.3290939904
1919,"883 Lake Ridge CT Roswell, GA 30076",Chin Hobbs,female,27,577,34.0089385696,-84.3236409697
1920,"1044 Northshore DR Roswell, GA 30076",Janee Rutledge,female,56,236,34.0055320072,-84.3267371749
1921,"2031 Cedar Knoll CIR Roswell, GA 30076",Shandra Mathis,female,40,777,34.009810158,-84.3287469051
1922,"689 Cedar Knoll CT Roswell, GA 30076",Neal Dodson,male,23,58,34.0080085122,-84.3286284967
1923,"4109 Cedar Knoll CIR Roswell, GA 30076",Marlon Rosales,male,67,453,34.0096567729,-84.3275937202
1924,"2302 Cedar Knoll CIR Roswell, GA 30076",Daron Avila,male,62,108,34.0098326078,-84.3281470977
1925,"2724 Cedar Knoll DR Roswell, GA 30076",Jake Hill,male,49,586,34.0093164385,-84.3271124317
1926,"1223 Cedar Knoll DR Roswell, GA 30076",Joslyn Contreras,female,53,253,34.0080913992,-84.3288590653
1927,"4046 Cedar Knoll CIR Roswell, GA 30076",Caleb Sherman,male,23,206,34.0096968039,-84.3280628461
1928,"768 Cedar Knoll DR Roswell, GA 30076",Bertram Simmons,male,43,168,34.0077115143,-84.3287562696
1929,"206 Cedar Knoll CT Roswell, GA 30076",Mariano Lawson,male,28,380,34.0081439534,-84.3286566352
1930,"235 Cedar Knoll CT Roswell, GA 30076",Alva Walsh,male,69,309,34.0081727871,-84.3286090596
1931,"1121 Cedar Knoll DR Roswell, GA 30076",Jennell Olson,female,67,678,34.0077211571,-84.3288811536
1932,"9311 N Lake DR Roswell, GA 30076",Rodger Ortega,male,14,195,34.0069207376,-84.3271982533
1933,"2147 Cedar Knoll CIR Roswell, GA 30076",Damien Charles,male,27,275,34.0098301496,-84.3284756559
1934,"114 Cedar Knoll CT Roswell, GA 30076",Cary Bowers,male,44,76,34.008052481,-84.3288075646
1935,"9556 Hillside DR Roswell, GA 30076",Joeann Wiggins,female,51,269,34.0129153864,-84.3209255097
1936,"4131 Cedar Knoll CIR Roswell, GA 30076",Armandina Slater,female,14,207,34.0096318186,-84.3275434859
1937,"9340 Martins Lake DR Roswell, GA 30076",Shanice Patrick,female,5,491,34.0041348646,-84.325025251
1938,"1603 Cedar Knoll CIR Roswell, GA 30076",Concha Hyde,female,31,557,34.0091156097,-84.3289381787
1939,"827 Cedar Knoll DR Roswell, GA 30076",Jean Estrada,male,30,129,34.0075840726,-84.3286528224
1940,"9312 N Lake DR Roswell, GA 30076",Ayako Prince,female,68,539,34.0069670977,-84.3273058033
1941,"684 Lake Ridge CT Roswell, GA 30076",Kirby Wilcox,female,43,477,34.0085921538,-84.3242681389
1942,"4138 Cedar Knoll CIR Roswell, GA 30076",Alverta Dalton,female,5,714,34.0096181172,-84.3275263591
1943,"225 Cedar Knoll CT Roswell, GA 30076",Jefferey Riley,male,17,312,34.0081628444,-84.3286254649
1944,"2630 Cedar Knoll CIR Roswell, GA 30076",Malka Hardin,female,67,60,34.0094833883,-84.327267036
1945,"570 Lake Ridge CT Roswell, GA 30076",Fabian Harper,male,55,517,34.0084039322,-84.3245636415
1946,"9710 Hillside DR Roswell, GA 30076",Cherilyn Cherry,female,29,692,34.0149736289,-84.3183982256
1947,"1808 Cedar Knoll CIR Roswell, GA 30076",King Villarreal,male,39,614,34.0095167741,-84.3291116316
1948,"770 Lake Ridge CT Roswell, GA 30076",Mauricio Ayala,male,11,418,34.0088154796,-84.3240698845
1949,"9701 Hillside DR Roswell, GA 30076",Tatum Estrada,female,23,158,34.0149233581,-84.3187763946
1950,"9328 Stonemist TRCE Roswell, GA 30076",Mario Kline,male,10,126,33.9900015154,-84.315901681
1951,"4228 Cedar Knoll CIR Roswell, GA 30076",Britt Poole,female,26,471,34.0094277806,-84.327373181
1952,"503 Lake Ridge CT Roswell, GA 30076",Rodney Brady,male,44,87,34.0083335782,-84.3247963509
1953,"9344 Martins Lake DR Roswell, GA 30076",Ayanna Strickland,female,23,628,34.0046971704,-84.325439612
1954,"1238 Lake Ridge CT Roswell, GA 30076",Belia Madden,female,13,227,34.0086982047,-84.32401263
1955,"115 Teal CT Roswell, GA 30076",Francoise Lewis,female,16,435,34.0101860091,-84.31623398
1956,"137 Sweetwood WAY Roswell, GA 30076",Saul Mckee,male,68,184,34.0107260866,-84.3230894484
1957,"152 Cedar Knoll CT Roswell, GA 30076",Eleanora Morton,female,45,267,34.0080902631,-84.3287452242
1958,"2124 Cedar Knoll CIR Roswell, GA 30076",Jason Andrews,male,20,262,34.0098315788,-84.3285249641
1959,"2722 Cedar Knoll DR Roswell, GA 30076",Milford Cervantes,male,19,682,34.009314475,-84.3271193043
1960,"2104 Cedar Knoll CIR Roswell, GA 30076",Meghann Molina,female,50,364,34.0098328216,-84.3285678408
1961,"796 Lake Ridge CT Roswell, GA 30076",Shera Casey,female,18,546,34.008873016,-84.3239787833
1962,"1718 Cedar Knoll CIR Roswell, GA 30076",Trenton Wiggins,male,26,202,34.0093072193,-84.3290963848
1963,"3978 Cedar Knoll CIR Roswell, GA 30076",Tommy Mclean,male,67,317,34.009693028,-84.328504969
1964,"304 Cedar Knoll CT Roswell, GA 30076",Lonna Sanford,female,19,113,34.0082197233,-84.3285653806
1965,"1140 Cedar Knoll DR Roswell, GA 30076",Delbert Velasquez,male,26,202,34.0077586895,-84.3288862061
1966,"636 Lake Ridge CT Roswell, GA 30076",Krysta Gardner,female,46,69,34.0084936759,-84.3243825777
1967,"9329 N Lake DR Roswell, GA 30076",Shizuko Bright,female,58,502,34.0071612606,-84.3270323001
1968,"1005 Northshore DR Roswell, GA 30076",Quintin Dodson,male,39,535,34.0047373983,-84.3276854956
1969,"411 Cedar Knoll CT Roswell, GA 30076",Jone Slater,female,14,162,34.0083450274,-84.328429002
1970,"1126 Northshore DR Roswell, GA 30076",Florentino Tyson,male,6,785,34.0055895452,-84.3246707491
1971,"9212 N Lake DR Roswell, GA 30076",Lekisha Moran,female,21,269,34.0053209014,-84.3273715799
1972,"809 Lake Ridge CT Roswell, GA 30076",Josue Kerr,male,17,526,34.0088908167,-84.3239357649
1973,"9338 N Lake DR Roswell, GA 30076",Gerald Santos,female,52,311,34.0073546586,-84.3269679129
1974,"3222 Cedar Knoll DR Roswell, GA 30076",Ginette Becker,female,12,727,34.0092265811,-84.3269757833
1975,"3120 Cedar Knoll DR Roswell, GA 30076",Coreen Santos,female,25,465,34.009340777,-84.3267644919
1976,"911 Lake Ridge CT Roswell, GA 30076",Kayleen O'donnell,female,58,472,34.0089303306,-84.3235379814
1977,"626 Lake Ridge CT Roswell, GA 30076",Russell Olson,male,15,552,34.0084807704,-84.3244050014
1978,"993 Cedar Knoll DR Roswell, GA 30076",Wilton Fischer,male,59,514,34.0074552112,-84.3286972643
1979,"933 Lake Ridge CT Roswell, GA 30076",Talisha Glass,female,62,139,34.008923857,-84.3234570621
1980,"757 Lake Ridge CT Roswell, GA 30076",Alane Short,female,47,212,34.0087880844,-84.3241048894
1981,"940 Lake Ridge CT Roswell, GA 30076",Dale Nixon,male,59,475,34.0089217973,-84.3234313151
1982,"1154 Cedar Knoll DR Roswell, GA 30076",Reyes Bradley,male,12,351,34.0077863449,-84.3288899289
1983,"486 Teal CT Roswell, GA 30076",Shanita Perkins,female,37,212,34.0096913763,-84.3149075864
1984,"366 Cedar Knoll CT Roswell, GA 30076",Brice Perez,male,34,795,34.0083245168,-84.3285490251
1985,"904 Cedar Knoll DR Roswell, GA 30076",Terence Lowery,male,19,546,34.0073933198,-84.3284783025
1986,"9334 N Lake DR Roswell, GA 30076",Jerrell Shelton,male,30,113,34.0073081864,-84.3270424651
1987,"3862 Cedar Knoll CIR Roswell, GA 30076",Brendan Norris,male,17,398,34.0094498942,-84.3290020635
1988,"2000 Cedar Knoll CIR Roswell, GA 30076",Brinda Kim,female,21,470,34.0097934749,-84.3286601513
1989,"810 Lake Ridge CT Roswell, GA 30076",Hobert Mccoy,male,49,112,34.008892186,-84.3239324558
1990,"357 Cedar Knoll CT Roswell, GA 30076",Logan Hobbs,male,18,527,34.008309441,-84.3285514235
1991,"3415 Cedar Knoll DR Roswell, GA 30076",Kirk Hogan,male,31,131,34.0091251046,-84.3276704121
1992,"229 Cedar Knoll CT Roswell, GA 30076",Dion Graves,male,55,183,34.0081668215,-84.3286189028
1993,"2512 Cedar Knoll CIR Roswell, GA 30076",Derrick Reeves,male,65,669,34.0097718592,-84.3275273035
1994,"2038 Cedar Knoll CIR Roswell, GA 30076",Elza Wolf,female,34,211,34.0098157741,-84.3287334887
1995,"1146 Northshore DR Roswell, GA 30076",Aja Black,female,21,240,34.0052430318,-84.3242959975
1996,"3511 Cedar Knoll DR Roswell, GA 30076",Beverlee Becker,female,42,390,34.009167061,-84.327958386
1997,"887 Lake Ridge CT Roswell, GA 30076",Emile Avila,male,27,497,34.0089373926,-84.3236262571
1998,"4212 Cedar Knoll CIR Roswell, GA 30076",Boris Russell,male,39,396,34.0094683774,-84.3273970615
1999,"3726 Cedar Knoll DR Roswell, GA 30076",Lachelle Figueroa,female,16,324,34.0091826886,-84.3285741764
2000,"803 Lake Ridge CT Roswell, GA 30076",Curtis Manning,male,56,232,34.008882601,-84.3239556195
2001,"1417 Martin RD Roswell, GA 30076",Ronald Sargent,female,38,361,34.0102605221,-84.3193910032
2002,"9227 N Lake DR Roswell, GA 30076",Consuela Burch,female,40,621,34.0055998049,-84.3274247786
2003,"294 Quail RUN Roswell, GA 30076",Melani Farmer,female,43,308,34.0084047141,-84.3143286628
2004,"1062 Northshore DR Roswell, GA 30076",Larry Rosa,female,31,309,34.0056456242,-84.3263481866
2005,"3306 Cedar Knoll DR Roswell, GA 30076",Emanuel Bullock,male,56,718,34.009117799,-84.3273198686
2006,"1615 Cedar Knoll CIR Roswell, GA 30076",Robt Barr,male,30,587,34.0091294032,-84.3289578837
2007,"3365 Cedar Knoll DR Roswell, GA 30076",Sharell Foley,female,27,547,34.009109742,-84.3275130217
2008,"1128 Lake Ridge CT Roswell, GA 30076",Bernie Howard,male,8,165,34.0088043569,-84.3236906116
2009,"347 Quail RUN Roswell, GA 30076",Melvin Boyer,male,36,445,34.0088959383,-84.3141746915
2010,"9537 Hillside DR Roswell, GA 30076",Gerald Estes,male,12,586,34.0125849466,-84.3209220348
2011,"3892 Cedar Knoll CIR Roswell, GA 30076",Lamonica Rodriquez,female,39,66,34.0095457837,-84.3289601566
2012,"3526 Cedar Knoll DR Roswell, GA 30076",Dominick Howard,male,66,86,34.0091736167,-84.3280033819
2013,"680 Lake Ridge CT Roswell, GA 30076",Cassi Britt,female,7,537,34.0085924838,-84.3242714189
2014,"3887 Cedar Knoll CIR Roswell, GA 30076",Victor Hammond,female,23,373,34.0095473086,-84.3289596569
2015,"539 Cedar Knoll CT Roswell, GA 30076",Connie Camacho,male,8,334,34.0081861456,-84.328453781
2016,"723 Cedar Knoll DR Roswell, GA 30076",Jere Wynn,male,28,670,34.0078223398,-84.3287785479
2017,"622 Lake Ridge CT Roswell, GA 30076",Tamatha Maynard,female,6,471,34.008473078,-84.3244165399
2018,"2739 Cedar Knoll DR Roswell, GA 30076",Elbert Skinner,male,57,421,34.0093271446,-84.3270720323
2019,"440 Cedar Knoll CT Roswell, GA 30076",Kimbery Dennis,female,51,413,34.0083088371,-84.3284347595
2020,"605 Lake Ridge CT Roswell, GA 30076",Kaila Henry,female,42,389,34.0084403855,-84.3244655786
2021,"9405 Hillside DR Roswell, GA 30076",Dee Lynn,male,6,305,34.0105034412,-84.3209909429
2022,"3620 Cedar Knoll DR Roswell, GA 30076",Ute Mason,female,44,60,34.0092146991,-84.3282853563
2023,"139 Cedar Knoll CT Roswell, GA 30076",Barrett Gilliam,male,49,412,34.0080773376,-84.3287665512
2024,"1017 Lake Ridge CT Roswell, GA 30076",Bradford Campos,male,23,455,34.008757699,-84.3233277933
2025,"261 Cedar Knoll CT Roswell, GA 30076",Gaston Vance,male,44,226,34.0081933598,-84.3285780582
2026,"920 Lake Ridge CT Roswell, GA 30076",Elidia Alvarado,female,64,728,34.0089276823,-84.3235048781
2027,"2539 Cedar Knoll CIR Roswell, GA 30076",Kevin Stevens,female,64,808,34.0097156355,-84.3274443319
2028,"2501 Cedar Knoll CIR Roswell, GA 30076",Alva Finch,male,32,129,34.0097874461,-84.3275595906
2029,"1442 Lake Ridge CT Roswell, GA 30076",Israel Emerson,male,59,799,34.0082608645,-84.3245688003
2030,"2059 Cedar Knoll CIR Roswell, GA 30076",Margy Henson,female,12,258,34.0098356179,-84.3286643134
2031,"1337 Northshore DR Roswell, GA 30076",Tama Donaldson,female,38,234,34.0068703678,-84.3215068374
2032,"3634 Cedar Knoll DR Roswell, GA 30076",Nicolasa Herring,female,37,348,34.0092208177,-84.3283273524
2033,"1151 Martin Ridge RD Roswell, GA 30076",Ned Mcknight,male,44,332,34.0083186095,-84.3214232852
2034,"3735 Cedar Knoll DR Roswell, GA 30076",Iesha Ray,female,7,343,34.0091801069,-84.3285869943
2035,"1421 Martin RD Roswell, GA 30076",Eliseo Sparks,male,27,202,34.0102432463,-84.3193391758
2036,"9342 Martins Lake DR Roswell, GA 30076",Lamar Sloan,male,26,516,34.0047111781,-84.3254593501
2037,"247 Quail RUN Roswell, GA 30076",Milly Conley,female,37,381,34.0084252643,-84.3151532708
2038,"344 Cedar Knoll CT Roswell, GA 30076",Ramiro Ayala,male,16,595,34.0082876649,-84.3285548879
2039,"945 Lake Ridge CT Roswell, GA 30076",Isis Castro,female,16,616,34.008920326,-84.3234129243
2040,"1823 Cedar Knoll CIR Roswell, GA 30076",Lurline Skinner,female,18,386,34.0095412004,-84.3290984007
2041,"1000 Lake Ridge CT Roswell, GA 30076",Maynard Yates,male,26,219,34.0087548204,-84.3231721935
2042,"1904 Cedar Knoll CIR Roswell, GA 30076",Everett Harris,male,41,561,34.0096832248,-84.328988181
2043,"3834 Cedar Knoll CIR Roswell, GA 30076",Garnett Levy,female,68,153,34.0093264821,-84.3289767966
2044,"1238 Cedar Knoll DR Roswell, GA 30076",Morton Fowler,male,13,830,34.0080824146,-84.3289880205
2045,"3949 Cedar Knoll CIR Roswell, GA 30076",Jewell Myers,male,38,444,34.0097005496,-84.328662738
2046,"3833 Cedar Knoll CIR Roswell, GA 30076",Moses Pearson,male,23,544,34.0093214162,-84.3289746533
2047,"3998 Cedar Knoll CIR Roswell, GA 30076",Keven Nichols,male,13,376,34.0096892912,-84.328376052
2048,"2908 Cedar Knoll DR Roswell, GA 30076",Viki Simpson,female,53,586,34.009776336,-84.3263158492
2049,"2032 Cedar Knoll CIR Roswell, GA 30076",Herb Harrison,male,25,345,34.0098109603,-84.3287449884
2050,"1025 Northshore DR Roswell, GA 30076",Morton Reynolds,male,68,98,34.0051471096,-84.3270951758
2051,"1100 Lake Ridge CT Roswell, GA 30076",Amira Callahan,female,29,764,34.0087151129,-84.3232087575
2052,"4236 Cedar Knoll CIR Roswell, GA 30076",Clorinda Curry,female,66,112,34.0094199673,-84.327369129
2053,"1123 Northshore DR Roswell, GA 30076",Parker Nieves,male,40,283,34.0054595429,-84.324706129
2054,"2915 Cedar Knoll DR Roswell, GA 30076",Darrick Wolf,male,49,168,34.010512514,-84.3242584402
2055,"9340 N Lake DR Roswell, GA 30076",Kanisha Britt,female,60,398,34.0073187783,-84.3269549136
2056,"230 Cedar Knoll CT Roswell, GA 30076",Jack Jackson,male,24,293,34.0081678157,-84.3286172623
