Address,Name,Gender,Age,Latitude,Longitude
"2139 Cedar Knoll CIR Roswell, GA 30076",Syreeta Noble,female,65,34.009830646693786,-84.32849280655064
"1006 Cedar Knoll DR Roswell, GA 30076",Kip Madden,male,6,34.00748720848723,-84.32873360103922
"3126 Cedar Knoll DR Roswell, GA 30076",Erick Everett,male,28,34.009333838174065,-84.32677636791449
"1654 Cedar Knoll CIR Roswell, GA 30076",Debera Hendrix,female,29,34.00918133032455,-84.32902169324294
"3331 Cedar Knoll DR Roswell, GA 30076",Scot Duran,male,20,34.00910430335823,-84.32740968814049
"2643 Cedar Knoll CIR Roswell, GA 30076",Asa Herman,male,63,34.00943421358727,-84.3272519252239
"3010 Cedar Knoll DR Roswell, GA 30076",Reiko Hernandez,female,60,34.009467987999436,-84.32654676532873
"4220 Cedar Knoll CIR Roswell, GA 30076",Enrique Silva,male,8,34.00944807896704,-84.32738512124415
"3811 Cedar Knoll CIR Roswell, GA 30076",Gilbert Hunter,male,64,34.009253124851675,-84.32890900232817
"2323 Cedar Knoll CIR Roswell, GA 30076",Moises Faulkner,male,31,34.00983376234263,-84.32810207120481
"549 Lake Ridge CT Roswell, GA 30076",Samuel Mccall,female,21,34.008381880939666,-84.32463658028145
"9330 Martins Lake DR Roswell, GA 30076",Audria Pate,female,63,34.004317850135536,-84.32514874046416
"9362 N Lake DR Roswell, GA 30076",Larraine Zimmerman,female,45,34.00756662257022,-84.32649423697103
"378 Cedar Knoll CT Roswell, GA 30076",Lezlie Morgan,female,50,34.00834461784016,-84.32854582719187
"2016 Cedar Knoll CIR Roswell, GA 30076",Reuben Alston,male,47,34.00979812336617,-84.32877565441952
"3270 Cedar Knoll DR Roswell, GA 30076",Freddy Odom,male,32,34.009181352152076,-84.32709130082381
"1841 Cedar Knoll CIR Roswell, GA 30076",Jutta Rhodes,female,34,34.009570511845695,-84.3290825236788
"3312 Cedar Knoll DR Roswell, GA 30076",Rich Larson,male,62,34.009114731006456,-84.32733776512015
"1241 Cedar Knoll DR Roswell, GA 30076",Freeman Key,male,65,34.008142472925876,-84.32888537605689
"3241 Cedar Knoll DR Roswell, GA 30076",Fernanda English,female,37,34.009207332009694,-84.32701548459573
"3143 Cedar Knoll DR Roswell, GA 30076",Azucena Bass,female,47,34.00931417828587,-84.32681001656928
"3233 Cedar Knoll DR Roswell, GA 30076",Pura Guerrero,female,10,34.00921543690552,-84.32699876824813
"3108 Cedar Knoll DR Roswell, GA 30076",Latashia Walters,female,27,34.009354654526284,-84.32674073992703
"118 Cedar Knoll CT Roswell, GA 30076",Vanna Doyle,female,5,34.00805645804718,-84.32880100246417
"3269 Cedar Knoll DR Roswell, GA 30076",Shawnda Vega,female,18,34.009182005587675,-84.32708901379927
"645 Cedar Knoll CT Roswell, GA 30076",Peg Hensley,female,51,34.00804110418603,-84.32857471985102
"1431 Martin RD Roswell, GA 30076",Marianela Wong,female,11,34.010200056852725,-84.31920960737817
"1931 Cedar Knoll CIR Roswell, GA 30076",Johnnie Sherman,male,8,34.00971398902568,-84.32894357293375
"1341 Lake Ridge CT Roswell, GA 30076",Temeka Ryan,female,62,34.00845019659128,-84.32424156574446
"511 Cedar Knoll CT Roswell, GA 30076",Dodie Best,female,46,34.00822023348353,-84.32844885555207
"1419 Martin RD Roswell, GA 30076",Nancey Salas,female,7,34.01025188422043,-84.3193650894813
"2605 Cedar Knoll CIR Roswell, GA 30076",Rudolf Anderson,male,21,34.0095468208125,-84.32730434921444
"642 Lake Ridge CT Roswell, GA 30076",Horacio Rodriquez,male,6,34.008507149694125,-84.32436741968446
"2410 Cedar Knoll CIR Roswell, GA 30076",Kendal Bright,female,45,34.009840695893395,-84.32791716198624
"1235 Martin Ridge RD Roswell, GA 30076",Kevin Schneider,male,51,34.009439877811715,-84.32072590125308
"504 Lake Ridge CT Roswell, GA 30076",Tarah Mcknight,female,12,34.00833462825983,-84.32479287760708
"422 Cedar Knoll CT Roswell, GA 30076",Sandy Flynn,male,69,34.008331300034186,-84.32843118587357
"3837 Cedar Knoll CIR Roswell, GA 30076",Marylyn Cote,female,27,34.00934168010266,-84.32898322651326
"291 Quail RUN Roswell, GA 30076",Darrin Blair,male,45,34.0084506217035,-84.31383598514059
"1414 Cedar Knoll DR Roswell, GA 30076",Marybelle Blake,female,59,34.00860128757256,-84.32923046081592
"658 Cedar Knoll CT Roswell, GA 30076",Arlena Cooke,female,40,34.00803147472763,-84.32859060845738
"1721 Cedar Knoll CIR Roswell, GA 30076",Porfirio Sykes,male,17,34.00931227399047,-84.32909852329534
"2721 Cedar Knoll DR Roswell, GA 30076",Pete Watts,male,59,34.009313493162736,-84.32712274057424
"2704 Cedar Knoll DR Roswell, GA 30076",Peter Britt,male,42,34.00929680264467,-84.3271811573875
"4109 Cedar Knoll CIR Roswell, GA 30076",Williams Sweet,male,35,34.00965677291934,-84.32759372017671
"3855 Cedar Knoll CIR Roswell, GA 30076",Karl Roy,male,52,34.0094122955918,-84.32900206353071
"198 Cedar Knoll CT Roswell, GA 30076",Valentine Mcmahon,male,18,34.008135999262635,-84.32866975945866
"2802 Cedar Knoll DR Roswell, GA 30076",Gianna Mccoy,female,50,34.00942392463688,-84.3268814226591
"2111 Cedar Knoll CIR Roswell, GA 30076",John Grant,male,22,34.00983238661871,-84.32855283396087
"3957 Cedar Knoll CIR Roswell, GA 30076",Loni Salazar,female,16,34.0096969515201,-84.32864033182774
"1114 Northshore DR Roswell, GA 30076",Rodrick Glover,male,26,34.005714606287974,-84.32495536881692
"3304 Cedar Knoll DR Roswell, GA 30076",Emely Marsh,female,68,34.00911882163013,-84.32731390314869
"1722 Cedar Knoll CIR Roswell, GA 30076",Parker Bowen,male,12,34.009313958895966,-84.32909923613998
"754 Lake Ridge CT Roswell, GA 30076",Bernarda Bradley,female,58,34.00878176249311,-84.32411296742724
"2703 Cedar Knoll DR Roswell, GA 30076",Gerald King,male,51,34.00929582084949,-84.32718459367062
"3366 Cedar Knoll DR Roswell, GA 30076",Bettyann Meadows,female,62,34.00910990192561,-84.3275160609208
"931 Lake Ridge CT Roswell, GA 30076",Douglass Madden,male,22,34.008924445547855,-84.32346441841484
"618 Lake Ridge CT Roswell, GA 30076",Bernie Carpenter,male,11,34.00846538566649,-84.3244280784049
"3082 Cedar Knoll DR Roswell, GA 30076",Charlena Rollins,female,6,34.00938472259059,-84.32668927727852
"1904 Cedar Knoll CIR Roswell, GA 30076",Duncan Frank,male,32,34.0096832248077,-84.3289881810498
"115 Sweetwood WAY Roswell, GA 30076",Roxy Langley,female,42,34.01085986759202,-84.32347893381035
"4229 Cedar Knoll CIR Roswell, GA 30076",Marianela Foreman,female,69,34.00942524326274,-84.3273716884769
"9677 Hillside DR Roswell, GA 30076",Thersa Ware,female,55,34.01490922218607,-84.31943159283419
"641 Cedar Knoll CT Roswell, GA 30076",Maddie Caldwell,female,46,34.0080440670963,-84.32856983104907
"2044 Cedar Knoll CIR Roswell, GA 30076",Louvenia Gay,female,15,34.00982058797247,-84.32872198897115
"1505 Cedar Knoll DR Roswell, GA 30076",Barry Schmidt,male,34,34.008854017989584,-84.32907790099183
"1919 Cedar Knoll CIR Roswell, GA 30076",Jamison English,male,60,34.009700316039904,-84.32896339876311
"1227 Cedar Knoll DR Roswell, GA 30076",Man Moss,male,34,34.00810274889136,-84.32886491216031
"966 Cedar Knoll DR Roswell, GA 30076",Quintin Mccarthy,male,44,34.007429498783424,-84.32864069698455
"783 Lake Ridge CT Roswell, GA 30076",Marcel Boyer,male,68,34.008842874699305,-84.32403487960818
"151 Cedar Knoll CT Roswell, GA 30076",Shanti Huffman,female,27,34.00808926879856,-84.32874686472441
"3974 Cedar Knoll CIR Roswell, GA 30076",Deon Blanchard,male,16,34.009693775305,-84.32853075240699
"1045 Martin Ridge RD Roswell, GA 30076",Bulah Horne,female,61,34.00823402634329,-84.32488192688544
"1125 Lake Ridge CT Roswell, GA 30076",Porter Arnold,male,37,34.00880347055425,-84.32367953286128
"1859 Cedar Knoll CIR Roswell, GA 30076",Trinh Morgan,female,7,34.00959982333464,-84.32906664662231
"635 Cedar Knoll CT Roswell, GA 30076",Jonell Young,female,41,34.00804851146172,-84.32856249784614
"9342 N Lake DR Roswell, GA 30076",Ali Ewing,male,10,34.00738487001617,-84.32689470828551
"1139 Lake Ridge CT Roswell, GA 30076",Mathew Shields,male,52,34.00880820777173,-84.32371266969986
"144 Cedar Knoll CT Roswell, GA 30076",Tracy Patel,male,24,34.0080823089422,-84.32875834848738
"3803 Cedar Knoll CIR Roswell, GA 30076",Carita Miles,female,25,34.009228120621316,-84.32887415035867
"1632 Cedar Knoll CIR Roswell, GA 30076",Tamatha Russo,female,34,34.00915369578509,-84.32898813701645
"1696 Cedar Knoll CIR Roswell, GA 30076",Dennis Schroeder,male,37,34.00927015135292,-84.32908070217945
"9318 N Lake DR Roswell, GA 30076",Jerald George,male,16,34.00708127699229,-84.3272640932546
"156 Sweetwood WAY Roswell, GA 30076",Burt Bean,male,22,34.010823225027806,-84.32294481448928
"542 Lake Ridge CT Roswell, GA 30076",Ludivina Pruitt,female,53,34.0083745305228,-84.32466089319878
"395 Teal CT Roswell, GA 30076",Roland Dickerson,male,54,34.01024318850794,-84.31517752812934
"9533 Hillside DR Roswell, GA 30076",Lajuana Harrell,female,14,34.01252691539752,-84.3209433129307
"1119 Northshore DR Roswell, GA 30076",Danyel Chavez,female,23,34.00550101927464,-84.32479850827139
"3001 Cedar Knoll DR Roswell, GA 30076",Ashli Cline,female,68,34.00947839617555,-84.32652895133502
"1902 Cedar Knoll CIR Roswell, GA 30076",Kieth Frye,male,31,34.00968094597674,-84.32899148535469
"9427 Hillside DR Roswell, GA 30076",Shelba Bass,female,32,34.01075805611229,-84.32110384445207
"1230 Northshore DR Roswell, GA 30076",Genie Foster,female,21,34.00493409546058,-84.32242862939756
"3171 Cedar Knoll DR Roswell, GA 30076",Junior Webster,male,44,34.00928179729353,-84.32686543788309
"206 Teal CT Roswell, GA 30076",Randolph Mclean,male,61,34.00987841440296,-84.3155456804403
"1228 Martin Ridge RD Roswell, GA 30076",Ronald Wade,male,55,34.0093075940881,-84.32083464502786
"4116 Cedar Knoll CIR Roswell, GA 30076",Jerry Harrington,male,34,34.00964685399007,-84.32757317382321
"9702 Hillside DR Roswell, GA 30076",Sylvie Mclaughlin,female,45,34.01506257708751,-84.31882888452103
"3860 Cedar Knoll CIR Roswell, GA 30076",Kerstin Hicks,female,28,34.0094391517496,-84.32900206353071
"1734 Cedar Knoll CIR Roswell, GA 30076",Delaine Jennings,female,63,34.009334177761986,-84.32910779027559
"9247 N Lake DR Roswell, GA 30076",Jazmine Herrera,female,44,34.00590803256281,-84.32755101815657
"337 Quail RUN Roswell, GA 30076",Ellis Ewing,male,45,34.00876367871191,-84.31403821085735
"293 Cedar Knoll CT Roswell, GA 30076",Rodolfo Moss,male,21,34.00820126653623,-84.32856801729598
"245 Cedar Knoll CT Roswell, GA 30076",Mariko Wilkerson,female,37,34.00818272972672,-84.32859265419293
"908 Lake Ridge CT Roswell, GA 30076",Tyler Park,female,42,34.00893121334636,-84.3235490158962
"108 Cedar Knoll CT Roswell, GA 30076",Clarence Bender,male,36,34.00804651539525,-84.32881740783986
"1216 Northshore DR Roswell, GA 30076",Tyrell Blake,male,45,34.004897539619925,-84.32280274213818
"3746 Cedar Knoll DR Roswell, GA 30076",Yahaira Dorsey,female,26,34.00916594778066,-84.32861585702864
"2501 Cedar Knoll CIR Roswell, GA 30076",Matt Yang,male,45,34.00978744609322,-84.32755959063505
"1603 Cedar Knoll CIR Roswell, GA 30076",Ozie Rodriguez,female,31,34.009115609708,-84.32893817868317
"1118 Cedar Knoll DR Roswell, GA 30076",Graig Willis,male,68,34.00771523097342,-84.32888035589158
"912 Lake Ridge CT Roswell, GA 30076",Lashon Nolan,female,46,34.008930036337915,-84.32353430329077
"9536 Hillside DR Roswell, GA 30076",Deandra Roth,female,29,34.01262523054629,-84.3210319002232
"9215 N Lake DR Roswell, GA 30076",Kasi Woods,female,23,34.00542904255662,-84.32730149959123
"813 Cedar Knoll DR Roswell, GA 30076",Lili Blankenship,female,46,34.00761476232828,-84.32868692208913
"3345 Cedar Knoll DR Roswell, GA 30076",Son Alexander,female,53,34.00910654278518,-84.32745223725263
"3870 Cedar Knoll CIR Roswell, GA 30076",Cristopher Mclean,male,58,34.009464074250076,-84.32900474218593
"154 Cedar Knoll CT Roswell, GA 30076",Elidia Thompson,female,25,34.00809225159413,-84.32874194311171
"9407 Hillside DR Roswell, GA 30076",Juan English,male,14,34.01052673445993,-84.32100133048513
"219 Cedar Knoll CT Roswell, GA 30076",Chuck Gates,male,31,34.00815687883169,-84.32863530816972
"9348 Stonemist TRCE Roswell, GA 30076",Gabriel Slater,female,19,33.989817293178675,-84.31586483658485
"3134 Cedar Knoll DR Roswell, GA 30076",Patricia Patton,male,67,34.00932458646197,-84.32679220257556
"638 Lake Ridge CT Roswell, GA 30076",Myrtie Williams,female,37,34.00849816716169,-84.32437752503344
"827 Cedar Knoll DR Roswell, GA 30076",Katia Clarke,female,42,34.00758407262579,-84.3286528224197
"2624 Cedar Knoll CIR Roswell, GA 30076",Arlette Marquez,female,32,34.00949861210343,-84.32727599115026
"1418 Cedar Knoll DR Roswell, GA 30076",Yvone Slater,female,59,34.008613437724364,-84.32923311866162
"3245 Cedar Knoll DR Roswell, GA 30076",Bruno Rivas,male,10,34.009197688041795,-84.32703412520985
"2100 Cedar Knoll CIR Roswell, GA 30076",Maia Kennedy,female,41,34.00979144214888,-84.32858255245543
"1332 Lake Ridge CT Roswell, GA 30076",Reginald Wall,male,44,34.00847048845673,-84.32421873739581
"157 Sweetwood WAY Roswell, GA 30076",Tynisha Moody,female,7,34.01069194728436,-84.32297849552523
"621 Lake Ridge CT Roswell, GA 30076",Barney Spears,male,37,34.008471154929445,-84.32441942451047
"9208 N Lake DR Roswell, GA 30076",Dawne Fitzgerald,female,38,34.00525873235817,-84.32731411773136
"326 Quail RUN Roswell, GA 30076",Isidra Brock,female,66,34.00898381934886,-84.31454931447276
"2073 Cedar Knoll CIR Roswell, GA 30076",Elvin Hughes,male,37,34.009834747945405,-84.32863429973187
"3268 Cedar Knoll DR Roswell, GA 30076",Franklyn Williams,male,24,34.00918265902326,-84.3270867267747
"3529 Cedar Knoll DR Roswell, GA 30076",Mckenzie Craig,female,59,34.00917492787169,-84.32801238106241
"1201 Northshore DR Roswell, GA 30076",Rupert Rocha,male,16,34.004686097590124,-84.32308978138715
"725 Lake Ridge CT Roswell, GA 30076",Jacob Camacho,male,12,34.008698047073175,-84.32418577748844
"4005 Cedar Knoll CIR Roswell, GA 30076",Jesusa Cain,female,13,34.009690026584124,-84.32832716065207
"9361 N Lake DR Roswell, GA 30076",Bernardine Nielsen,female,65,34.00744465465809,-84.32644112208416
"9739 Hillside DR Roswell, GA 30076",Bryce Mccall,male,43,34.01480189540526,-84.31830323142373
"1208 Martin Ridge RD Roswell, GA 30076",Pierre Weber,male,27,34.00902182092688,-84.32082735472676
"400 Cedar Knoll CT Roswell, GA 30076",Shirely Strickland,female,64,34.008423149604674,-84.3284388899246
"1620 Cedar Knoll CIR Roswell, GA 30076",Calista Sears,female,14,34.00913515048916,-84.32896609408482
"4226 Cedar Knoll CIR Roswell, GA 30076",Kim Middleton,male,64,34.00943285516418,-84.32737616606599
"9731 Hillside DR Roswell, GA 30076",Dinorah Herrera,female,56,34.014857203061645,-84.31839725443959
"301 Teal CT Roswell, GA 30076",Wilfredo Cox,male,8,34.010505774644145,-84.31598333379009
"9445 N Lake DR Roswell, GA 30076",Johna Farmer,female,37,34.00826625146464,-84.32567342017862
"1792 Cedar Knoll CIR Roswell, GA 30076",Kirstie Munoz,female,52,34.00945987191761,-84.32911693646928
"2775 Cedar Knoll DR Roswell, GA 30076",Devona Gentry,female,33,34.00938194432828,-84.32695900795716
"2109 Cedar Knoll CIR Roswell, GA 30076",Joan Craft,male,27,34.009832510899074,-84.32855712163304
"9330 N Lake DR Roswell, GA 30076",Donya Chase,female,60,34.007202103266074,-84.32714218362266
"2003 Cedar Knoll CIR Roswell, GA 30076",Marketta Graham,female,69,34.0097876933704,-84.32880057052054
"4104 Cedar Knoll CIR Roswell, GA 30076",Corliss George,female,42,34.009663857868816,-84.32760839614346
"2067 Cedar Knoll CIR Roswell, GA 30076",Earle Horton,male,65,34.00983512078646,-84.32864716274834
"2119 Cedar Knoll CIR Roswell, GA 30076",Lynna Durham,female,50,34.0098318894973,-84.32853568327224
"1543 Cedar Knoll DR Roswell, GA 30076",Ramon Mejia,male,47,34.008927344904144,-84.32901260671437
"1625 Cedar Knoll CIR Roswell, GA 30076",Leopoldo Wong,male,30,34.009144902977084,-84.32897746003529
"110 Teal CT Roswell, GA 30076",Penni Campbell,female,67,34.010408797939924,-84.31621426366213
"1215 Cedar Knoll DR Roswell, GA 30076",Lane Cortez,male,60,34.008068699718926,-84.32884737167755
"1012 Cedar Knoll DR Roswell, GA 30076",Laraine Wilkinson,female,18,34.00749596231063,-84.32874332750967
"2048 Cedar Knoll CIR Roswell, GA 30076",Lester Small,male,31,34.009823797201946,-84.32871432247853
"1535 Cedar Knoll DR Roswell, GA 30076",Lester Newton,male,66,34.00891023338629,-84.32903399611169
"9229 N Lake DR Roswell, GA 30076",Lisandra Lott,female,49,34.00563038961061,-84.32744389407802
"4239 Cedar Knoll CIR Roswell, GA 30076",Karey Shields,female,57,34.0094117439049,-84.32736666202376
"3324 Cedar Knoll DR Roswell, GA 30076",Brittanie Snyder,female,42,34.00910859507094,-84.3273735580773
"732 Lake Ridge CT Roswell, GA 30076",Forest Baker,male,22,34.00871612640463,-84.32417171578619
"911 Lake Ridge CT Roswell, GA 30076",Edwardo Bailey,male,52,34.008930330590026,-84.32353798144213
"1248 Lake Ridge CT Roswell, GA 30076",Claris Madden,female,68,34.00867704690935,-84.32403966500296
"9717 Hillside DR Roswell, GA 30076",Terrance Graves,male,43,34.01492046136918,-84.3185658588735
"3200 Cedar Knoll DR Roswell, GA 30076",Deeann Mccullough,female,59,34.009226414363305,-84.3270835814531
"2645 Cedar Knoll CIR Roswell, GA 30076",Neil Gould,male,36,34.00942873131315,-84.32725028054166
"763 Cedar Knoll DR Roswell, GA 30076",Shanti Haney,female,16,34.007725126617714,-84.32876364289234
"760 Cedar Knoll DR Roswell, GA 30076",Miquel Whitehead,male,51,34.007733293987755,-84.32876806688445
"1402 Lake Ridge CT Roswell, GA 30076",Tad England,male,19,34.008318066683806,-84.32441574306966
"1764 Cedar Knoll CIR Roswell, GA 30076",Carisa Finch,female,61,34.00940985195029,-84.32911693646928
"2637 Cedar Knoll CIR Roswell, GA 30076",Robena Bonner,female,58,34.00945066040964,-84.32725685927062
"1105 Lake Ridge CT Roswell, GA 30076",Lynetta Wolfe,female,65,34.00879756187736,-84.32360567440016
"1002 Martin Ridge RD Roswell, GA 30076",Vi Hanson,female,39,34.00946289332852,-84.32542363624756
"336 Cedar Knoll CT Roswell, GA 30076",Porsche Sharpe,female,49,34.00827426424499,-84.32855701980928
"361 Quail RUN Roswell, GA 30076",Fermin Johns,male,25,34.00901978292057,-84.31455408510516
"9406 N Lake DR Roswell, GA 30076",Claretha Gillespie,female,61,34.007903787413376,-84.32601363192498
"1177 Cedar Knoll DR Roswell, GA 30076",Un Hurley,female,43,34.00783177885234,-84.32889604502914
"254 Quail RUN Roswell, GA 30076",Cyrstal Farrell,female,48,34.008438042686386,-84.31503753938051
"520 Lake Ridge CT Roswell, GA 30076",Rick Melton,male,44,34.00835142921266,-84.32473730522464
"287 Cedar Knoll CT Roswell, GA 30076",Romelia Shepard,female,50,34.00819119919129,-84.32856945548811
"1206 Northshore DR Roswell, GA 30076",Sanda Head,female,61,34.00483519963065,-84.32307118544712
"1342 Lake Ridge CT Roswell, GA 30076",Marcus Bell,male,58,34.00844794193957,-84.32424410222764
"666 Cedar Knoll CT Roswell, GA 30076",Kacy Ray,female,54,34.00802554890708,-84.32860038606128
"1313 Northshore DR Roswell, GA 30076",Dwayne Pruitt,male,53,34.00632753938648,-84.32145741238399
"910 Lake Ridge CT Roswell, GA 30076",Nana Garrison,female,35,34.00893062484214,-84.32354165959349
"3315 Cedar Knoll DR Roswell, GA 30076",Alex Gill,male,63,34.00911319702258,-84.32734671335945
"9411 Hillside DR Roswell, GA 30076",Julian Mcbride,female,63,34.01057332101821,-84.32102210557194
"2723 Cedar Knoll DR Roswell, GA 30076",Jalisa Mccarthy,female,28,34.0093154567531,-84.32711586800801
